T,age,education,black,hispanic,married,nodegree,re75,loss_time,legal_issue,Y_cf0,Y_cf1
0,24,12,1,0,1,0,16112.903,1.264972658,1.659358635,1,1
0,24,12,0,0,1,0,16112.903,-1.291735976,-1.324736215,1,1
0,39,12,1,0,1,0,17008.065,-0.85015294,-1.316642119,1,1
0,33,12,0,0,1,0,18082.258,-1.267508908,-1.453963198,1,1
0,45,14,0,0,1,0,19102.742,-1.086464143,-1.207941962,1,1
0,45,14,0,0,1,0,19102.742,-1.60338334,-1.871791967,1,1
0,27,12,1,0,1,0,19425,0.771070938,1.264182799,1,1
0,45,17,0,0,1,0,23095.161,-1.997315493,-2.182838876,1,1
0,23,16,0,0,0,0,25601.613,-0.790644613,-0.648256883,1,1
0,26,17,0,0,1,0,29540.323,-1.957743714,-1.882731021,1,1
0,27,14,1,0,0,0,17036.71,1.409759802,2.304842303,1,1
0,21,14,0,0,1,0,8777.9516,-1.339420282,-1.608953582,1,1
0,20,12,0,0,1,0,14322.581,0.086324994,0.203595298,1,1
0,29,12,0,0,1,0,7161.2903,-0.299374778,-0.143404833,1,1
0,22,12,0,1,1,0,8611.4516,0.531790044,0.754436543,1,1
0,24,12,0,0,0,0,13427.419,-0.02003193,0.13936155,1,1
0,27,12,0,0,1,0,14859.677,-0.757774779,-0.769810081,1,1
0,23,12,0,0,1,0,11100,-0.319958448,-0.224028507,1,1
0,24,16,0,0,1,0,24706.452,-1.507146225,-1.454736878,1,1
0,23,16,0,0,0,0,6266.129,-0.100356447,0.244770137,1,1
0,33,14,0,0,1,0,14322.581,-0.142780846,-0.047639182,1,1
0,21,12,0,0,0,0,17903.226,0.006464931,0.035183067,1,1
0,23,12,0,0,1,0,23453.226,-1.259190527,-1.639420404,0,1
0,20,12,1,0,1,0,17903.226,0.531438045,0.738099707,1,1
0,24,12,0,0,1,0,19693.548,0.952561596,1.370722397,1,1
0,29,12,1,0,1,0,15396.774,-0.488344433,-0.690963547,1,1
0,34,12,0,0,1,0,14322.581,-0.052341631,-0.165170057,1,1
0,44,12,0,0,1,0,14424.629,-0.416407123,-0.506346702,1,1
0,23,12,0,0,1,0,19335.484,-0.83431716,-0.92282676,1,1
0,26,14,1,0,1,0,17187.097,-0.107443571,0.103519038,1,1
0,51,12,0,0,1,0,19245.968,-0.143320542,-0.634391936,1,1
0,41,12,0,0,1,0,23274.194,-1.314321643,-1.72196202,1,1
0,37,13,0,0,1,0,8951.6129,-1.28785854,-1.457932826,1,1
0,26,16,0,0,1,0,11637.097,-1.735476143,-1.611883444,1,1
0,24,12,1,0,1,0,11816.129,-0.357129975,-0.428832869,1,1
0,22,14,1,0,1,0,12532.258,-0.467833217,-0.450759968,1,1
0,27,12,1,0,1,0,13427.419,-0.683418891,-0.804433649,1,1
0,23,13,0,0,1,0,14322.581,-0.649568834,-0.585028683,1,1
0,27,12,0,0,1,0,14322.581,-1.135994755,-1.196606078,1,1
0,28,12,1,0,1,0,14859.677,0.143241709,0.308455481,1,1
0,21,12,0,0,1,0,15217.742,-1.042135818,-1.379382889,1,1
0,28,12,0,0,1,0,15933.871,-0.590844247,-0.511948568,0,0
0,22,13,0,0,1,0,16112.903,-0.159825638,0.156819533,0,0
0,20,12,0,0,1,0,16112.903,-1.657755172,-1.668736801,1,1
0,24,16,0,0,1,0,16470.968,-1.164848447,-1.07395601,1,1
0,22,12,0,0,1,0,16829.032,0.536232674,1.07024949,1,1
0,27,12,0,1,1,0,16829.032,-1.148435919,-1.341019985,1,1
0,35,12,1,0,1,0,17187.097,0.448809722,0.65376253,1,1
0,23,16,0,0,1,0,19693.548,-1.092054212,-0.958775139,1,1
0,22,16,0,0,1,0,19693.548,-1.745237044,-1.669266422,1,1
0,23,16,0,0,1,0,23274.194,-1.395062374,-1.339206707,1,1
0,20,12,0,0,1,0,26854.839,0.045321922,0.239929001,1,1
0,22,12,1,0,1,0,14680.645,0.503655644,0.735558103,1,1
0,24,12,0,0,1,0,719.70968,0.534987903,0.763609107,1,1
0,26,12,0,0,1,0,10741.935,-1.083178407,-1.302895485,0,0
0,42,12,1,0,1,0,11185.935,-0.286072515,-0.706022097,0,1
0,28,15,0,0,1,0,18619.355,-2.08742304,-2.107172691,1,1
0,24,13,0,0,1,0,14322.581,-0.788187837,-0.765073891,1,1
0,50,12,0,0,1,0,14322.581,-1.503583098,-2.100458107,1,1
0,50,12,0,0,1,0,14322.581,-1.416029861,-1.97838835,1,1
0,28,13,0,0,1,0,14322.581,-0.357481783,-0.150877027,1,1
0,25,12,0,0,1,0,16112.903,0.186350478,0.544164934,1,1
0,31,12,1,0,0,0,17903.226,0.808056991,1.023172483,1,1
0,32,16,1,0,1,0,19693.548,-1.86355882,-1.985128879,1,1
0,22,12,0,0,1,0,19693.548,-0.601517182,-0.598087299,1,1
0,22,13,1,0,1,0,14320.79,0.916524614,1.514091492,1,1
0,26,12,1,0,1,0,8951.6129,0.351416197,0.546189492,1,1
0,22,12,0,0,1,0,8951.6129,0.976585327,1.956703722,1,1
0,29,12,0,0,0,0,14370.919,-0.065321834,0.090371011,1,1
0,53,17,0,0,1,0,16399.355,-1.663030664,-1.794087087,1,1
0,25,12,0,0,1,0,17724.194,-0.758782567,-0.81977837,1,1
0,26,12,1,0,1,0,18175.355,0.192551581,0.34355286,1,1
0,24,16,0,0,0,0,19505.565,-1.087820035,-1.013468011,1,1
0,27,17,0,0,0,0,0,0.93585467,1.263827048,1,1
0,46,12,0,0,1,0,734.03226,-0.03070346,-0.486472699,1,1
0,25,12,1,0,1,0,3738.1935,0.065996681,0.102915992,1,1
0,21,13,0,0,0,0,4946.6613,-0.55095631,-0.645237797,1,1
0,37,12,0,0,1,0,8951.6129,-2.05722131,-2.438089162,1,1
0,37,12,0,0,1,0,8951.6129,-0.671120021,-0.780291583,1,1
0,28,15,1,0,1,0,9452.9032,-1.464956285,-1.473024054,1,1
0,22,12,0,0,0,0,10741.935,-1.259141582,-0.987763683,1,1
0,22,12,0,0,0,0,11637.097,0.506796006,0.834742643,1,1
0,27,12,0,0,1,0,12532.258,0.782093578,1.242007183,1,1
0,21,13,1,0,1,0,12532.258,0.309505485,0.489236075,1,1
0,49,16,0,0,1,0,12890.323,-1.266052518,-1.332985756,1,1
0,26,12,0,0,1,0,13427.419,-0.553006284,-0.504373838,0,0
0,33,14,0,0,1,0,13427.419,-1.36744513,-1.435935913,1,1
0,28,15,0,0,1,0,13785.484,-0.893133659,-0.730324842,1,1
0,29,17,0,0,1,0,14143.548,-1.743244536,-1.74378896,1,1
0,54,16,1,0,1,0,14322.581,-1.108860906,-1.622454867,1,1
0,25,14,0,1,1,0,14322.581,-0.422834629,-0.312250512,1,1
0,32,12,0,0,1,0,14322.581,-1.245692412,-1.454490922,1,1
0,40,12,0,0,1,0,14322.581,-0.461939092,-0.596870686,1,1
0,40,12,0,0,1,0,14322.581,-1.205128582,-1.504516653,1,1
0,27,16,0,0,1,0,14322.581,-1.877992385,-1.955428207,1,1
0,24,12,0,0,1,0,14680.645,-0.17829234,0.079342956,1,1
0,43,12,0,0,1,0,14680.645,-1.518075907,-1.940126489,1,1
0,25,16,0,0,1,0,15217.742,-1.381628532,-1.314653134,1,1
0,26,12,1,0,1,0,15217.742,0.13741898,0.277490076,1,1
0,34,12,1,0,1,0,15754.839,0.424944476,0.434361882,1,1
0,21,13,0,0,1,0,15933.871,-0.27344507,-0.123118255,1,1
0,21,12,1,0,1,0,16112.903,0.512764974,0.726559407,1,1
0,23,12,1,0,1,0,16202.419,0.943203604,1.273730303,1,1
0,26,12,0,0,1,0,16470.968,0.300002753,0.757463949,1,1
0,28,14,0,0,1,0,16757.419,-0.890144347,-0.785103511,1,1
0,26,17,0,0,1,0,16829.032,-1.561331779,-1.495517184,1,1
0,20,14,0,0,0,0,17008.065,-1.137355828,-1.259601982,1,1
0,26,12,1,0,1,0,17983.79,-0.685263987,-0.825752084,1,1
0,21,12,1,0,1,0,19693.548,0.304645028,0.425651487,1,1
0,41,12,0,0,1,0,19693.548,-1.52546802,-1.911533367,1,1
0,28,16,0,0,1,0,19693.548,-1.63968081,-1.568451483,1,1
0,23,16,0,0,0,0,21483.871,-0.92462961,-0.792987817,1,1
0,22,12,0,0,1,0,22916.129,-0.129769327,0.11829876,1,1
0,27,14,0,1,0,0,23274.194,-0.356905362,-0.260436821,1,1
0,26,16,0,0,1,0,23274.194,-1.169103212,-1.071115038,1,1
0,54,12,0,0,1,0,25064.516,-0.985650819,-1.684848458,0,0
0,54,12,0,0,1,0,25064.516,-2.062986929,-2.835938832,0,0
0,54,12,1,0,0,0,25064.516,-0.292959612,-1.602947713,1,1
0,37,16,0,0,0,0,26854.839,-1.517144702,-1.600173465,1,1
0,32,13,0,0,1,0,30435.484,-1.976130593,-2.203888448,1,1
0,29,12,0,0,1,0,17487.871,-0.430861549,-0.363940998,1,1
0,22,13,0,0,1,0,15826.452,0.198086095,0.650210056,1,1
0,23,12,1,0,1,0,30435.484,1.111680363,1.536123113,1,1
0,36,12,0,0,1,0,12727.403,-1.140667524,-1.302125677,1,1
0,21,13,0,0,1,0,21483.871,0.42827825,0.787313404,1,1
0,21,12,0,0,1,0,16291.935,-0.174873448,-0.052606877,1,1
0,26,12,1,0,1,0,17903.226,-0.144014614,-0.022950077,1,1
0,28,12,1,0,1,0,19693.548,-0.402645046,-0.489377831,1,1
0,43,12,0,0,1,0,14322.581,-1.250828394,-1.62927327,1,1
0,27,12,1,0,1,0,16112.903,-0.17400402,-0.195730352,1,1
0,36,17,0,0,0,0,30793.548,-1.485015731,-1.510721002,1,1
0,23,12,0,0,1,0,4833.871,-0.053362964,0.096875987,1,1
0,31,12,0,0,1,0,15038.71,-0.889200066,-0.948982572,1,1
0,25,14,0,0,1,0,15217.742,-0.816474195,-0.746054824,1,1
0,35,12,1,0,1,0,16086.048,0.490885434,0.501771854,1,1
0,23,16,0,0,1,0,16829.032,-0.790723478,-0.745598948,1,1
0,21,12,0,0,1,0,20588.71,-1.201782729,-1.501637477,1,1
0,22,12,0,0,0,0,9846.7742,-1.123767214,-1.73844823,1,1
0,36,12,1,0,1,0,21304.839,0.12995942,0.182899287,1,1
0,21,12,0,0,1,0,18529.839,-1.208268843,-1.300108115,1,1
0,28,12,0,0,1,0,13298.516,-0.842762703,-0.901696115,0,1
0,24,12,0,1,1,0,8951.6129,-0.799709525,-0.733563821,1,1
0,30,12,0,0,0,0,14680.645,-1.164016049,-1.579093605,1,1
0,44,12,0,0,1,0,16112.903,-0.815013038,-1.190999908,1,1
0,30,12,0,0,1,0,16650,-0.501857138,-0.40410119,1,1
0,34,12,0,0,1,0,16829.032,-1.318742055,-1.566349754,1,1
0,26,16,0,0,1,0,21483.871,-2.865217491,-3.133933441,1,1
0,23,16,0,0,1,0,21483.871,-1.611558551,-1.655894846,1,1
0,20,12,0,0,0,0,19604.032,0.639537163,0.941903261,1,1
0,26,13,0,0,0,0,3580.6452,-0.819802702,-1.226424595,1,1
0,21,12,1,0,1,0,9846.7742,0.734862054,1.002491965,1,1
0,25,12,0,0,1,0,12181.355,-0.524261684,-0.478172139,1,1
0,23,15,0,0,1,0,13427.419,-0.743982844,-0.555679492,1,1
0,25,12,1,0,0,0,14859.677,0.842694691,1.091447421,1,1
0,28,16,0,0,1,0,15396.774,-1.971423371,-2.032409473,1,1
0,38,14,0,0,1,0,16112.903,-0.866251997,-0.784711333,1,1
0,29,17,0,0,1,0,16112.903,-1.709258064,-1.6916339,1,1
0,24,17,0,0,1,0,16650,-1.519035026,-1.448924818,1,1
0,25,16,1,0,1,0,17008.065,-1.498504696,-1.513920572,1,1
0,55,12,0,0,1,0,17545.161,-1.215060865,-2.020282356,1,1
0,30,14,0,0,1,0,17545.161,-1.705387144,-1.776251799,0,0
0,21,12,0,0,0,0,17903.226,0.221140852,0.375947975,1,1
0,26,12,0,0,1,0,17903.226,0.265224844,0.948026658,1,1
0,34,12,0,0,1,0,19532.419,-1.753045553,-2.1500214,1,1
0,22,12,0,0,1,0,19693.548,-1.465608256,-1.834727352,1,1
0,22,16,0,0,0,0,22737.097,0.212248624,0.544389699,1,1
0,27,15,0,0,0,0,23274.194,-1.087880753,-1.072219704,1,1
0,26,12,0,0,0,0,23274.194,-0.580857564,-0.587782894,1,1
0,26,16,0,0,1,0,24706.452,-0.985787256,-0.687534367,1,1
0,24,14,1,0,1,0,28466.129,-0.843647894,-0.762812287,1,1
0,26,14,1,0,0,0,21483.871,1.211584337,1.75238741,1,1
0,23,12,1,0,1,0,10491.29,0.766624981,1.092802021,1,1
0,28,14,0,0,0,0,12174.194,-0.918143799,-0.933312936,1,1
0,21,12,0,0,1,0,15396.774,1.010120113,2.101155916,0,0
0,30,12,0,0,1,0,17366.129,-1.222024444,-1.359047687,1,1
0,24,12,0,0,1,0,18619.355,-0.114298272,0.152750414,1,1
0,51,12,0,0,1,0,19693.548,-0.942737888,-1.490230706,1,1
0,21,14,0,0,0,0,19693.548,0.647551251,1.096416076,1,1
0,22,14,1,0,1,0,21125.806,0.993299866,1.368901539,1,1
0,24,12,0,0,1,0,9311.4677,-0.365292676,-0.283608884,1,1
0,23,15,0,0,1,0,20844.726,-1.568624321,-1.63109492,1,1
0,26,14,0,0,1,0,25064.516,-0.954439136,-0.806353919,1,1
0,45,12,0,0,1,0,16381.452,-1.563491286,-1.983899617,1,1
0,46,13,0,0,1,0,15754.839,-0.538468198,-0.438932768,1,1
0,29,12,0,0,1,0,19686.387,-0.763025428,-0.782830209,1,1
0,26,14,0,0,1,0,20588.71,-1.356058146,-1.335071353,1,1
0,27,16,0,0,1,0,24885.484,-1.446538072,-1.339339313,1,1
0,26,14,0,0,1,0,7161.2903,-1.854527124,-2.054994631,1,1
0,20,15,0,0,1,0,8056.4516,-1.386078685,-1.398679329,1,1
0,23,12,0,0,1,0,12532.258,0.423833585,0.849188233,1,1
0,30,16,0,0,1,0,17867.419,-1.950940965,-1.854233688,1,1
0,24,12,0,0,1,0,22379.032,-1.250033812,-1.342852832,1,1
0,23,12,0,0,1,0,0,1.598179144,1.884316199,1,1
0,34,12,0,0,1,0,0,1.717078163,1.840761398,0,1
0,24,12,0,1,1,0,4848.1935,0.655971874,0.99749845,1,1
0,43,12,1,0,1,0,10741.935,0.211096426,0.003449621,1,1
0,28,14,1,0,1,0,12532.258,-0.917826465,-1.059810665,1,1
0,20,12,0,0,1,0,15217.742,-0.835229489,-1.300034632,1,1
0,23,12,1,0,1,0,15217.742,1.228984361,2.02865782,1,1
0,27,14,1,0,1,0,16112.903,-0.691939051,-0.756974847,1,1
0,53,12,0,0,1,0,16112.903,-1.115638612,-1.842779533,1,1
0,28,16,0,0,1,0,16112.903,-0.869973993,-0.626262249,1,1
0,26,12,0,0,1,0,16112.903,-0.253414687,-0.184741806,1,1
0,25,15,0,0,1,0,16112.903,-0.932924032,-0.855348583,1,1
0,29,14,0,0,1,0,17187.097,0.074736142,0.409457019,1,1
0,26,12,1,0,1,0,17416.258,-0.367992547,-0.314327327,1,1
0,55,16,0,0,1,0,17903.226,-1.166741393,-1.27104148,1,1
0,22,12,0,1,1,0,17903.226,0.133553443,0.277766134,1,1
0,33,12,0,0,1,0,17903.226,-0.86454183,-0.955745595,1,1
0,34,14,0,1,1,0,17903.226,-0.361491316,-0.427384806,1,1
0,24,12,0,0,1,0,18440.323,-0.25422267,-0.068312774,1,1
0,24,12,0,0,1,0,18750.048,-0.272108767,-0.032903102,1,1
0,26,12,1,0,1,0,18798.387,0.688807869,1.068969323,1,1
0,45,12,0,0,1,0,18798.387,-1.386339568,-1.779842829,1,1
0,22,12,0,0,1,0,19693.548,-0.949778246,-1.091800967,1,1
0,55,14,0,0,1,0,19693.548,-1.887327296,-2.488770954,1,1
0,24,12,0,0,1,0,19693.548,-1.695479136,-1.882655345,1,1
0,23,12,0,0,1,0,21546.532,0.784109019,1.460594058,1,1
0,24,13,1,0,0,0,25064.516,-0.244737562,-0.014681881,1,1
0,31,13,0,0,1,0,25064.516,-1.319009843,-1.374682124,1,1
0,43,12,0,0,1,0,26854.839,-1.361713361,-1.721546898,1,1
0,43,12,0,0,1,0,26854.839,-1.030614642,-1.325605633,1,1
0,23,12,1,0,1,0,14322.581,0.922762971,1.391630219,1,1
0,22,12,0,0,1,0,12532.258,0.289258308,0.624918814,1,1
0,30,12,1,0,1,0,17366.129,-0.477843064,-0.502455284,1,1
0,28,12,0,0,0,0,5012.9032,-0.055615053,0.010787874,1,1
0,28,12,0,0,1,0,11100,-0.573412373,-0.491197077,1,1
0,21,12,0,0,0,0,12945.823,0.205438361,0.354053927,1,1
0,28,13,0,0,1,0,15396.774,-0.242771288,-0.042950992,1,1
0,25,14,0,0,1,0,14322.581,-0.797860932,-0.671559153,1,1
0,54,12,0,0,1,0,18798.387,-0.613395657,-1.242076674,1,1
0,26,16,0,0,1,0,19872.581,-1.135161789,-1.017988019,1,1
0,26,16,0,0,1,0,23274.194,-0.730202552,-0.696108262,1,1
0,49,13,0,0,1,0,17903.226,-1.195285416,-1.596532417,1,1
0,21,13,1,0,0,0,21125.806,-0.138875316,-0.125647442,1,1
0,26,16,0,0,1,0,22379.032,-1.297274563,-1.190478393,1,1
0,30,12,1,0,1,0,25422.581,-0.539745868,-0.609765381,1,1
0,21,13,0,0,1,0,8951.6129,-0.69649163,-0.723681851,1,1
0,33,12,0,0,1,0,12890.323,-0.674519667,-0.63071497,1,1
0,33,12,0,0,1,0,14412.097,-0.215976939,-0.04031406,1,1
0,40,12,0,0,1,0,17545.161,-1.116333218,-1.378193102,1,1
0,27,16,0,0,1,0,18798.387,-1.338613763,-1.278211219,1,1
0,21,12,0,0,1,0,19693.548,0.714117661,1.351989728,1,1
0,31,12,0,0,1,0,14814.919,-0.795505759,-0.777202074,1,1
0,27,14,1,0,1,0,0,2.880351552,3.288248046,1,1
0,47,17,0,0,1,0,10025.806,-1.447191493,-1.49808552,1,1
0,32,12,1,0,1,0,16112.903,-1.041279525,-1.62161286,1,1
0,28,12,1,0,0,0,17008.065,1.044277253,1.370477377,1,1
0,35,14,0,0,1,0,19693.548,-1.18892631,-1.292664466,1,1
0,26,14,0,0,1,0,19693.548,-0.528073727,-0.360158168,1,1
0,37,12,0,0,1,0,21483.871,-0.827639109,-0.930273692,1,1
0,23,12,0,0,0,0,23274.194,-0.008828973,0.136847029,1,1
0,44,12,1,0,1,0,23632.258,-1.203791533,-2.044357862,1,1
0,44,12,1,0,1,0,23632.258,-0.659499832,-1.225802223,1,1
0,36,12,1,0,1,0,25064.516,-0.867834134,-1.279859249,1,1
0,26,12,0,0,1,0,18261.29,-0.984354782,-1.097223199,1,1
0,23,14,0,0,1,0,21662.903,-0.716767487,-0.651859696,1,1
0,32,13,1,0,1,0,14143.548,0.337040048,0.861832112,1,1
0,33,12,0,0,0,0,16028.758,-0.263393284,-0.17405758,1,1
0,37,12,1,0,1,0,16112.903,-1.013064079,-1.534751326,1,1
0,27,12,0,0,1,0,17187.097,-0.438984425,-0.328491144,1,1
0,43,12,0,0,1,0,17903.226,-0.400845486,-0.585005114,1,1
0,27,16,0,0,1,0,17903.226,-1.755528045,-1.721185969,1,1
0,24,12,0,0,1,0,17903.226,-0.616770375,-0.592962365,1,1
0,24,12,0,0,1,0,18798.387,-0.532613139,-0.479528863,1,1
0,34,12,1,0,0,0,30435.484,-0.371345181,-0.462952626,1,1
0,42,12,0,0,1,0,17008.065,-0.758578189,-1.011465908,1,1
0,24,13,1,0,1,0,16112.903,-0.07260133,0.023934144,1,1
0,27,12,0,0,1,0,11995.161,-0.365940532,-0.281814341,1,1
0,23,12,1,0,1,0,13427.419,-0.095839114,-0.199758587,1,1
0,26,16,0,0,1,0,16112.903,-1.724738237,-1.704140049,1,1
0,27,12,1,0,1,0,19693.548,0.472395678,0.771654592,1,1
0,37,12,1,0,1,0,25959.677,-0.715622926,-1.034609495,1,1
0,37,12,0,0,1,0,20893.065,-0.14474639,-0.331647121,1,1
0,26,12,0,1,1,0,0,1.200283955,1.284303919,1,1
0,23,12,0,0,1,0,20683.597,-0.369894227,-0.255083333,1,1
0,26,13,0,0,1,0,14680.645,-0.370428227,-0.163771191,1,1
0,27,16,0,0,1,0,17688.387,-2.216212644,-2.300094823,0,0
0,27,12,0,0,0,0,19514.516,-1.441251101,-1.581236854,1,1
0,29,14,0,0,1,0,21483.871,-1.849482764,-2.143604654,1,1
0,25,16,0,0,1,0,22558.065,-0.711467027,-0.535002828,1,1
0,26,12,0,0,1,0,13024.597,-0.884790788,-0.915710767,1,1
0,22,14,0,0,1,0,17616.774,0.745115581,1.59949334,1,1
0,28,12,0,0,1,0,0,0.68099052,0.708595846,1,1
0,46,12,0,0,1,0,19201.21,-1.019521154,-1.482658355,1,1
0,33,17,0,0,0,0,0,1.366157923,1.82831156,1,1
0,23,12,0,0,1,0,12532.258,0.95734112,1.624341216,1,1
0,23,12,0,0,1,0,12532.258,0.994033178,1.595435151,0,0
0,23,13,0,0,1,0,17903.226,-0.020863783,0.25206165,1,1
0,26,16,0,0,1,0,25780.645,-0.832857396,-0.786872626,1,1
0,24,16,1,0,0,0,15217.742,0.242455167,0.460138417,1,1
0,37,12,1,0,1,0,12030.968,0.11950623,0.038858205,1,1
0,50,16,0,0,0,0,0,-0.334518322,-1.143972033,1,1
0,26,13,0,0,1,0,0,0.344436581,0.470455037,1,1
0,21,12,1,0,0,0,716.12903,1.413680026,1.578564226,1,1
0,25,12,1,0,1,0,5370.9677,0.35520978,0.497269578,1,1
0,24,13,1,0,1,0,11637.097,-0.209216491,-0.166910693,1,1
0,24,12,1,0,0,0,11995.161,1.17526724,1.518083907,1,1
0,32,14,1,0,1,0,12335.323,-0.108512233,-0.094491622,1,1
0,27,16,0,0,1,0,12532.258,-1.391982902,-1.336422302,1,1
0,21,12,0,1,1,0,12532.258,1.33141968,1.644633896,1,1
0,24,16,0,0,1,0,12890.323,-1.926835839,-2.000074324,1,1
0,45,14,0,0,1,0,13606.452,-1.541627509,-1.820579359,1,1
0,38,12,0,0,1,0,13964.516,-1.442380698,-1.755969162,1,1
0,27,15,0,0,1,0,14859.677,-2.273422589,-2.576453631,1,1
0,20,12,1,0,1,0,16709.081,0.566107143,0.753787231,1,1
0,23,12,1,0,1,0,17008.065,0.27690271,0.42639192,1,1
0,33,12,0,0,1,0,17008.065,-0.242544823,-0.014829448,1,1
0,24,13,0,0,1,0,17187.097,-0.42219981,-0.234469028,1,1
0,44,12,0,0,1,0,17187.097,-1.51086615,-2.043043588,1,1
0,34,12,1,0,1,0,17366.129,0.628264209,1.303211177,1,1
0,23,12,1,0,1,0,17366.129,0.986995075,1.4148549,1,1
0,27,12,1,0,1,0,17724.194,0.465139951,0.668625242,1,1
0,25,16,0,0,1,0,17903.226,-1.543405421,-1.486644463,1,1
0,22,12,0,0,1,0,17903.226,-0.858826433,-0.995451624,1,1
0,24,16,0,0,0,0,17903.226,-1.21261285,-1.177457283,1,1
0,23,12,0,0,1,0,17903.226,0.199207075,0.538207724,1,1
0,31,16,0,0,1,0,17903.226,-0.479906655,-0.242420564,1,1
0,23,12,1,0,1,0,17903.226,1.240420905,1.779870028,1,1
0,27,12,0,0,1,0,18082.258,-0.959509232,-0.981719686,1,1
0,20,12,1,0,1,0,18619.355,-0.070820037,0.014926066,1,1
0,20,12,0,0,1,0,18798.387,-0.094583379,0.020030713,1,1
0,52,15,0,0,1,0,18798.387,-2.456810949,-2.932472129,1,1
0,33,16,0,0,1,0,19335.484,-1.440876295,-1.439285008,1,1
0,40,12,0,0,1,0,19335.484,-1.221256223,-1.509314261,1,1
0,31,12,1,0,1,0,19466.177,-0.560724517,-0.683793627,1,1
0,35,12,0,0,1,0,19693.548,-2.093668539,-2.47895521,1,1
0,33,12,0,0,0,0,19693.548,-0.140582237,-0.216817386,1,1
0,22,12,0,0,1,0,19693.548,-0.74559913,-0.769684562,1,1
0,29,16,1,0,1,0,20588.71,-1.65714635,-1.83516542,1,1
0,26,12,0,0,1,0,21125.806,-2.494052649,-2.93828986,1,1
0,23,12,0,0,1,0,21215.323,-0.505218674,-0.452300443,1,1
0,30,12,0,0,1,0,21483.871,-0.243760083,0.097517397,1,1
0,43,12,0,0,1,0,21483.871,-0.37933141,-0.530594617,1,1
0,43,12,0,0,1,0,21483.871,-1.388392206,-1.731424708,1,1
0,31,12,0,0,1,0,21483.871,-1.197713041,-1.396775203,1,1
0,23,12,0,0,1,0,21483.871,-0.237925605,-0.138329267,1,1
0,23,13,0,0,1,0,21483.871,-1.25000364,-1.342304335,1,1
0,28,16,0,0,1,0,21483.871,-1.391322535,-1.362726898,1,1
0,30,12,0,0,1,0,21483.871,-0.625451313,-0.360933626,1,1
0,53,12,1,0,1,0,21483.871,0.367241144,-0.624568598,1,1
0,32,12,0,0,1,0,21483.871,-1.04239487,-1.155530169,1,1
0,43,12,0,0,1,0,21739.887,-1.264424487,-1.648662791,1,1
0,43,12,0,0,1,0,21739.887,-1.568763437,-2.059252684,1,1
0,37,17,0,0,0,0,23005.645,-2.005279733,-2.006834467,1,1
0,23,12,1,0,1,0,23274.194,0.124946248,0.240746067,1,1
0,28,12,1,0,1,0,24169.355,0.10656658,0.335311747,1,1
0,27,14,1,0,0,0,25064.516,0.599496942,1.059452599,1,1
0,46,12,0,0,0,0,25064.516,-1.127455612,-1.83727472,1,1
0,30,12,1,0,1,0,26854.839,0.70799446,0.944869219,1,1
0,35,17,0,0,1,0,44758.065,-1.848630423,-1.920414927,1,1
0,26,15,0,0,1,0,19335.484,-1.323878514,-1.283500896,1,1
0,25,12,0,0,1,0,8736.7742,-0.954376808,-0.987742868,1,1
0,24,12,0,0,1,0,6624.1935,-1.80865957,-2.42756965,1,1
0,22,14,0,0,1,0,20141.129,-0.43611442,-0.181098589,1,1
0,27,13,0,0,1,0,20051.613,-0.630921959,-0.406795797,1,1
0,36,12,1,0,1,0,25064.516,-0.600704239,-0.830498853,1,1
0,35,13,0,0,1,0,21269.032,-1.244028243,-1.341269899,1,1
0,34,12,1,0,1,0,23274.194,-0.06414108,-0.092616698,1,1
0,28,14,0,0,1,0,12532.258,-2.147904515,-1.990166782,1,1
0,18,12,0,0,1,0,23274.194,-0.417583636,-0.404794119,1,1
0,21,12,0,0,1,0,21215.323,0.269916624,0.468769783,1,1
0,28,16,1,0,1,0,19335.484,-1.706861795,-1.880307021,1,1
0,24,14,0,0,1,0,0,1.046340663,1.358180378,0,0
0,30,12,0,0,1,0,15754.839,-1.698685125,-2.024003523,1,1
0,42,12,0,0,1,0,17455.645,-0.852622852,-1.194694204,0,1
0,24,12,0,0,1,0,19693.548,-0.570855708,-0.530519495,1,1
0,40,12,0,0,1,0,19693.548,-2.049961765,-2.648806988,1,1
0,25,17,0,0,1,0,21036.29,-0.786655811,-0.645590623,1,1
0,27,17,0,0,1,0,21578.758,-2.098374011,-2.048928697,1,1
0,24,16,0,0,1,0,17903.226,-1.878982749,-1.809876182,1,1
0,25,16,1,0,0,0,19335.484,-0.257125885,-0.13741694,1,1
0,53,16,0,0,1,0,20112.484,-1.24568095,-1.221716709,1,1
0,28,12,0,0,1,0,17903.226,-1.290612487,-1.64354647,1,1
0,20,12,0,0,1,0,18655.161,-0.153242079,-0.055384637,1,1
0,26,12,0,0,1,0,20946.774,-0.446099267,-0.342550216,1,1
0,33,12,0,0,1,0,21483.871,-0.637838175,-0.589300518,1,1
0,24,14,0,0,0,0,11637.097,-0.306714374,-0.116533714,1,1
0,38,12,1,0,0,0,14322.581,-0.002780303,-0.257265954,1,1
0,27,12,0,0,1,0,17545.161,-1.106448112,-1.258712989,1,1
0,27,16,0,0,1,0,18619.355,-1.437117745,-1.378849706,1,1
0,31,13,0,0,1,0,18798.387,-1.631402953,-1.905021024,1,1
